metabolite,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi
hemeO,Heme O,,,,,
hista,histamium,HMDB00870,C00388,774,"InChI=1S/C5H9N3/c6-2-1-5-3-7-4-8-5/h3-4H,1-2,6H2,(H,7,8)/p+1",
hkmpp,2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate,,C15651,17396641,"InChI=1S/C6H11O6PS/c1-14-3-2-5(7)6(8)4-12-13(9,10)11/h4,8H,2-3H2,1H3,(H2,9,10,11)",
hmgth,hydroxymethylglutathione,,,,,
hoacoa,3-hydroxyadipyl-CoA,,C14145,,,
hqn,Hydroquinone,,,,,
hxal,hexanal,,,,,
lyx_L,L-Lyxose,,,,,
malcoam,Malonyl-CoA methyl ester,,,,,
malt6p,Maltose 6-phosphate,,,,,
man,D-Mannose,HMDB00169,C00159,18950,,
mi1p_D,1D-myo-inositol 1-phosphate(2-),HMDB02985,C01177,,"InChI=1S/C6H13O9P/c7-1-2(8)4(10)6(5(11)3(1)9)15-16(12,13)14/h1-11H,(H2,12,13,14)/p-2/t1-,2-,3+,4-,5-,6-/m1/s1",
mi3p_D,1D-myo-inositol 3-phosphate(2-),HMDB06814,C04006,440194,"InChI=1S/C6H13O9P/c7-1-2(8)4(10)6(5(11)3(1)9)15-16(12,13)14/h1-11H,(H2,12,13,14)/p-2/t1-,2-,3+,4-,5-,6-/m0/s1",
mi4p_D,1D-myo-inositol 4-phosphate(2-),HMDB01313,C03546,,"InChI=1S/C6H13O9P/c7-1-2(8)4(10)6(5(11)3(1)9)15-16(12,13)14/h1-11H,(H2,12,13,14)/p-2/t1-,2-,3-,4+,5-,6-/m0/s1",
micit,"(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate",HMDB06471,C04593,5459784,"InChI=1S/C7H10O7/c1-7(14,6(12)13)3(5(10)11)2-4(8)9/h3,14H,2H2,1H3,(H,8,9)(H,10,11)(H,12,13)/p-3/t3-,7-/m1/s1",
mmet,S-Methyl-L-methionine,,,,,
mnl1p,D-Mannitol 1-phosphate,,,,,
mnl,D-Mannitol,,,,,
n8aspmd,N(8)-acetylspermidinium(2+),HMDB02189,C01029,123689,"InChI=1S/C9H21N3O/c1-9(13)12-8-3-2-6-11-7-4-5-10/h11H,2-8,10H2,1H3,(H,12,13)/p+2",
ni2,nickel,,,,,
no,Nitric oxide,HMDB03378,C00533,145068,InChI=1S/NO/c1-2,
ocmhmxbq,"2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone",,,,,
octa,octanoate (n-C8:0),HMDB00482,C06423,379,"InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)/p-1",
peamn,2-phenylethanaminium,HMDB12275,C05332,1001,"InChI=1S/C8H11N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7,9H2/p+1",
phaccoa,phenylacetyl-CoA(4-),HMDB06503,C00582,165620,,
phenol,Phenol,,,,,
pmACP,Pimeloyl-ACP,,,,,
pmACPm,Pimeloyl-ACP methyl ester,,,,,
pppn,Phenylpropanoate,,,,,
pqq,Pyrroloquinoline-quinone,,,,,
pqqh2,Reduced pyrroloquinoline-quinone,,,,,
ptth,pantetheine,HMDB03426,C00831,439322,"InChI=1S/C11H22N2O4S/c1-11(2,7-14)9(16)10(17)13-4-3-8(15)12-5-6-18/h9,14,16,18H,3-7H2,1-2H3,(H,12,15)(H,13,17)/t9-/m0/s1",
quint,Quinate,,,,,
rb15bp,"D-Ribulose 1,5-bisphosphate",,,,,
rbl_D,D-ribulose,HMDB00621,C00309,151261,"InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h3,5-8,10H,1-2H2/t3-,5-/m1/s1",
rbt,D-ribitol,HMDB00508,C00474,827,"InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4+,5-",
rml,L-Rhamnulose,,,,,
rmn,L-Rhamnose,,,,,
salc6p,Salicin 6-phosphate,,C06188,,,
salcn,Salicin,,C01451,,,
sbt6p,D-Sorbitol 6-phosphate,,,,,
selcyst,Selenocystathionine,HMDB06343,C05699,98223,"InChI=1/C7H14N2O4Se/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)",
selhcys,Selenohomocysteine,HMDB04119,C05698,440763,"InChI=1S/C4H9NO2Se/c1-8-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)",
ser_D,D-serine,HMDB03406,C00740,71077,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m1/s1",
srtn,serotonin(1+),HMDB00259,C00780,5202,"InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2/p+1",
suc6p,Sucrose 6-phosphate,,,,,
sucarg,N2-Succinyl-L-arginine,,,,,
succitr_L,N-succinyl-L-citrulline ,,,,,
sucglu,N2-Succinyl-L-glutamate,,,,,
sucgsa,N2-Succinyl-L-glutamate 5-semialdehyde,,,,,
sucorn,N2-Succinyl-L-ornithine,,,,,
sucsal,Succinic semialdehyde,HMDB01259,C00232,1112,"InChI=1S/C4H6O3/c5-3-1-2-4(6)7/h3H,1-2H2,(H,6,7)/p-1",
t3c7mrseACP,trans-3-cis-7-myristoleoyl-[acyl-carrier protein],,,,,
tcynt,thiocyanate,HMDB01453,C01755,781,InChI=1S/CHNS/c2-1-3/h3H/p-1,
tre6p,"alpha,alpha-Trehalose 6-phosphate",,,,,
trypta,tryptaminium,HMDB00303,C00398,1150,"InChI=1S/C10H12N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6,11H2/p+1",
tym,tyraminium,HMDB00306,C00483,5610,"InChI=1S/C8H11NO/c9-6-5-7-1-3-8(10)4-2-7/h1-4,10H,5-6,9H2/p+1",
urcan,Urocanate,HMDB00301,C00785,736715,"InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)/p-1/b2-1+",
xylu_L,L-xylulose,HMDB00751,C00312,22253,"InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h3,5-8,10H,1-2H2/t3-,5+/m0/s1",
12npthldl,"1,2-Naphthalenediol",,,,,
15phytn,15-cis-Phytoene,,,,,
1h2npt,1-Hydroxy-2-naphthoate,,,,,
2acamsucc,2-(Acetamidomethylene)succinate,,C01215,,,
2d3dxylt,2-Dehydro-3-deoxy-D-xylonate,,,,,
2hyoxplac,2-Hydroxyphenylacetate,HMDB00669,C05852,11970,"InChI=1/C8H8O3/c9-7-4-2-1-3-6(7)5-8(10)11/h1-4,9H,5H2,(H,10,11)",
2mmal,(R)-2-Methylmalate,,,,,
2mpdhl,S-(2-Methylpropanoyl)-dihydrolipoamide,HMDB06868,C04424,11953835,"InChI=1S/C12H23NO2S2/c1-9(2)12(15)17-8-7-10(16)5-3-4-6-11(13)14/h9-10,16H,3-8H2,1-2H3,(H2,13,14)",
34dhb,Protocatechuate,,,,,
3aib,(S)-3-aminoisobutyric acid,HMDB02166,C03284,,"InChI=1S/C4H9NO2/c1-3(2-5)4(6)7/h3H,2,5H2,1H3,(H,6,7)/t3-/m0/s1",
3cmuc,"3-Carboxy-cis,cis-muconate",,,,,
3hanthrn,3-hydroxyanthranilate,HMDB01476,C00632,,"InChI=1S/C7H7NO3/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3,9H,8H2,(H,10,11)",
3hcinnm,3-hydroxycinnamic acid,,,,,
3hpcoa,3-hydroxypropanoyl-CoA(4-),HMDB06807,C05668,440753,,
3hpppn,3-(3-hydroxy-phenyl)propionate,,,,,
3mb2coa,3-methylbut-2-enoyl-CoA(4-),HMDB01493,C03069,,,
3mcat,3-Methylcatechol,,,,,
3mgcoa,trans-3-methylglutaconyl-CoA(5-),HMDB01057,C03231,5462214,,
3msaclt,3-Methylsalicylate,,,,,
3oxoadp,3-Oxoadipate,HMDB00398,C00846,4103,"InChI=1S/C6H8O5/c7-4(3-6(10)11)1-2-5(8)9/h1-3H2,(H,8,9)(H,10,11)",
4hmcachl,4-Hydroxymethylcatechol,,,,,
4hmsaclt,4-Hydroxymethylsalicylate,,,,,
4mcat,4-Methylcatechol,,,,,
4mlacac,4-maleylacetoacetate,HMDB02052,C01036,5280393,"InChI=1S/C8H8O6/c9-5(1-2-7(11)12)3-6(10)4-8(13)14/h1-2H,3-4H2,(H,11,12)(H,13,14)/p-2/b2-1-",
5dglcn,5-Dehydro-D-gluconate,,,,,
HC00900,Methylmalonate,HMDB00202,C02170,487,"InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)",
HC01376,S-(2-Methylbutanoyl)-dihydrolipoamide,HMDB06869,C05118,440565,"InChI=1S/C13H25NO2S2/c1-3-10(2)13(16)18-9-8-11(17)6-4-5-7-12(14)15/h10-11,17H,3-9H2,1-2H3,(H2,14,15)",
Lfmkynr,N-formyl-L-kynurenine,HMDB01200,C02700,910,"InChI=1S/C11H12N2O4/c12-8(11(16)17)5-10(15)7-3-1-2-4-9(7)13-6-14/h1-4,6,8H,5,12H2,(H,13,14)(H,16,17)/t8-/m0/s1",
Ssq23epx,"(S)-2,3-epoxysqualene",HMDB01188,C01054,53477723,,
actn_S,(S)-Acetoin,,,,,
arach,arachidate,HMDB02212,C06425,10467,"InChI=1S/C20H40O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h2-19H2,1H3,(H,21,22)/p-1",
arachcoa,arachidyl coenzyme A,HMDB04258,C02041,16061151,,
btd_SS,"(S,S)-2,3-Butanediol",,,,,
catechol,Catechol,,C00090,3390,"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",
ccmuac,"cis,cis-Muconate",HMDB06331,C02480,5495,"InChI=1S/C6H6O4/c7-5(8)3-1-2-4-6(9)10/h1-4H,(H,7,8)(H,9,10)/b3-1-,4-2-",
cholcoa,choloyl-CoA(4-),HMDB01374,C01794,439573,,
cmpacna,CMP-N-acetyl-beta-neuraminate(2-),HMDB01176,C00128,,,
cynt,Cyanate,HMDB02078,C01417,540,InChI=1S/CHNO/c2-1-3/h3H/p-1,
dhcinnm,"2,3-dihydroxicinnamic acid",,,,,
dhpppn,"3-(2,3-Dihydroxyphenyl)propanoate",,,,,
glutcoa,glutaryl-CoA(5-),HMDB01339,C00527,439252,,
hLkynr,3-hydroxy-L-kynurenine,HMDB11631,C03227,11811,"InChI=1S/C10H12N2O4/c11-6(10(15)16)4-8(14)5-2-1-3-7(13)9(5)12/h1-3,6,13H,4,11-12H2,(H,15,16)/t6-/m0/s1",
hgbam,"Hydrogenobyrinate a,c diamide",,C06503,8734,,
hgentis,homogentisate,HMDB00130,C00544,780,"InChI=1S/C8H8O4/c9-6-1-2-7(10)5(3-6)4-8(11)12/h1-3,9-10H,4H2,(H,11,12)/p-1",
idon_L,L-Idonate,,,,,
imogly,Iminoglycine,,C15809,47205134,"InChI=1S/C2H3NO2/c3-1-2(4)5/h1,3H,(H,4,5)",
lanost,lanosterol,HMDB01251,C01724,246983,,
mal_D,D-Malate,,,,,
malylcoa,Malyl-CoA (iSO783),HMDB01021,,,,
mcrea,m-Cresotic acid,,,,,
melt,Melilotate,,,,,
mucl,mucolactone,,C04105,6796,"InChI=1S/C6H6O4/c7-5(8)3-4-1-2-6(9)10-4/h1-2,4H,3H2,(H,7,8)",
n2o,Nitrous oxide,,,,,
nforglu,N-Formyl-L-glutamate,,,,,
oazur,Oxidized azurin,,,,,
oxglyc,Oxaloglycolate,,,,,
phytn,Phytoene,,,,,
pphtd,Prephytoene diphosphate,,,,,
razur,Reduced azurin,,,,,
saccrp_L,L-saccharopinate(1-),HMDB00279,C00449,160556,,
salc,"Salicylic acid, o-Hydroxybenzoic acid",,,,,
seahcys,Se-Adenosylselenohomocysteine,HMDB11117,C05692,16682731,,
tartr_M,meso-Tartrate,,,,,
tcb,Tricarballylate,,C19806,6946681,"InChI=1S/C6H8O6/c7-4(8)1-3(6(11)12)2-5(9)10/h3H,1-2H2,(H,7,8)(H,9,10)(H,11,12)",
thbpt4acam,4a-hydroxytetrahydrobiopterin,HMDB02281,C15522,129803,"InChI=1S/C9H15N5O4/c1-3(15)5(16)4-2-11-6-9(18,14-4)7(17)13-8(10)12-6/h3-5,14-16,18H,2H2,1H3,(H3,10,11,12,13,17)",
xylt_D,D-Xylonate,,,,,
2m1hbtpp,2-Methyl-1-hydroxybutyl-TPP,,C15978,47205291,,
2m1hptpp,2-Methyl-1-hydroxypropyl-TPP,,,,,
3m1hbtpp,3-Methyl-1-hydroxybutyl-TPP,,,,,
HC01377,S-(3-Methylbutanoyl)-dihydrolipoamide,HMDB06867,C05119,440566,"InChI=1S/C13H25NO2S2/c1-10(2)9-13(16)18-8-7-11(17)5-3-4-6-12(14)15/h10-11,17H,3-9H2,1-2H3,(H2,14,15)",
abt,L-arabinitol,HMDB01851,C00532,439255,"InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4-/m0/s1",
xu1p_D,D-Xylulose 1-phosphate,HMDB06534,,14844436,"InChI=1/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10,11)12/h3,5-7,9H,1-2H2,(H2,10,11,12)/t3-,5-/m1/s1",
3dhcdchol,3-Dehydrochenodeoxycholate,,,,,
3dhchol,3-Dehydrocholate,,,,,
C02528,chenodeoxycholate,HMDB00518,C02528,10133,,
acamoxm,N_Acetyl_L_2_amino_6_oxopimelate,,,,"InChI=1S/C9H13NO6/c1-5(11)10-6(8(13)14)3-2-4-7(12)9(15)16/h6H,2-4H2,1H3,(H,10,11)(H,13,14)(H,15,16)/p-2/t6-/m0/s1",
ppaca,Phosphonoacetaldehyde,,C03167,6050,"InChI=1S/C2H5O4P/c3-1-2-7(4,5)6/h1H,2H2,(H2,4,5,6)",
sql,squalene,HMDB00256,C00751,11975273,,
2mmale,2-Methylmaleate,,,,,
7dhcdchol,7-Dehydrochenodeoxycholate,,,,,
7ocholate,"3alpha,12alpha-Dihydroxy-7-oxo-5beta-cholanate",,C04643,,,
MGlcn103,mucin-type O-glycan No 103,,,,,
MGlcn103_rl,released mucin-type O-glycan No 103,,,,,
MGlcn108,mucin-type O-glycan No 108,,,,,
MGlcn108_rl,released mucin-type O-glycan No 108,,,,,
MGlcn10,mucin-type O-glycan No 10,,,,,
MGlcn10_rl,released mucin-type O-glycan No 10,,,,,
MGlcn116,mucin-type O-glycan No 116,,,,,
MGlcn116_rl,released mucin-type O-glycan No 116,,,,,
MGlcn118,mucin-type O-glycan No 118,,,,,
MGlcn118_rl,released mucin-type O-glycan No 118,,,,,
MGlcn119,mucin-type O-glycan No 119,,,,,
MGlcn119_rl,released mucin-type O-glycan No 119,,,,,
MGlcn121,mucin-type O-glycan No 121,,,,,
MGlcn121_rl,released mucin-type O-glycan No 121,,,,,
MGlcn122,mucin-type O-glycan No 122,,,,,
MGlcn122_rl,released mucin-type O-glycan No 122,,,,,
MGlcn123,mucin-type O-glycan No 123,,,,,
MGlcn123_rl,released mucin-type O-glycan No 123,,,,,
MGlcn124,mucin-type O-glycan No 124,,,,,
MGlcn124_rl,released mucin-type O-glycan No 124,,,,,
MGlcn127,mucin-type O-glycan No 127,,,,,
MGlcn127_rl,released mucin-type O-glycan No 127,,,,,
MGlcn128,mucin-type O-glycan No 128,,,,,
MGlcn128_rl,released mucin-type O-glycan No 128,,,,,
MGlcn129,mucin-type O-glycan No 129,,,,,
MGlcn129_rl,released mucin-type O-glycan No 129,,,,,
MGlcn132,mucin-type O-glycan No 132,,,,,
MGlcn132_rl,released mucin-type O-glycan No 132,,,,,
MGlcn133,mucin-type O-glycan No 133,,,,,
MGlcn133_rl,released mucin-type O-glycan No 133,,,,,
MGlcn134,mucin-type O-glycan No 134,,,,,
MGlcn134_rl,released mucin-type O-glycan No 134,,,,,
MGlcn135,mucin-type O-glycan No 135,,,,,
MGlcn135_rl,released mucin-type O-glycan No 135,,,,,
MGlcn136,mucin-type O-glycan No 136,,,,,
MGlcn136_rl,released mucin-type O-glycan No 136,,,,,
MGlcn15,mucin-type O-glycan No 15,,,,,
MGlcn15_rl,released mucin-type O-glycan No 15,,,,,
MGlcn162,mucin-type O-glycan No 162,,,,,
MGlcn162_rl,released mucin-type O-glycan No 162,,,,,
MGlcn17,mucin-type O-glycan No 17,,,,,
MGlcn17_rl,released mucin-type O-glycan No 17,,,,,
MGlcn183,mucin-type O-glycan No 183,,,,,
MGlcn183_rl,released mucin-type O-glycan No 183,,,,,
MGlcn185,mucin-type O-glycan No 185,,,,,
MGlcn185_rl,released mucin-type O-glycan No 185,,,,,
MGlcn186,mucin-type O-glycan No 186,,,,,
MGlcn186_rl,released mucin-type O-glycan No 186,,,,,
MGlcn187,mucin-type O-glycan No 187,,,,,
MGlcn187_rl,released mucin-type O-glycan No 187,,,,,
MGlcn188,mucin-type O-glycan No 188,,,,,
MGlcn188_rl,released mucin-type O-glycan No 188,,,,,
MGlcn189,mucin-type O-glycan No 189,,,,,
MGlcn189_rl,released mucin-type O-glycan No 189,,,,,
MGlcn190,mucin-type O-glycan No 190,,,,,
MGlcn190_rl,released mucin-type O-glycan No 190,,,,,
MGlcn191,mucin-type O-glycan No 191,,,,,
MGlcn191_rl,released mucin-type O-glycan No 191,,,,,
MGlcn192,mucin-type O-glycan No 192,,,,,
MGlcn192_rl,released mucin-type O-glycan No 192,,,,,
MGlcn193,mucin-type O-glycan No 193,,,,,
MGlcn193_rl,released mucin-type O-glycan No 193,,,,,
MGlcn194,mucin-type O-glycan No 194,,,,,
MGlcn194_rl,released mucin-type O-glycan No 194,,,,,
MGlcn19,mucin-type O-glycan No 19,,,,,
MGlcn19_rl,released mucin-type O-glycan No 19,,,,,
MGlcn20,mucin-type O-glycan No 20,,,,,
MGlcn20_rl,released mucin-type O-glycan No 20,,,,,
MGlcn24,mucin-type O-glycan No 24,,,,,
MGlcn24_rl,released mucin-type O-glycan No 24,,,,,
MGlcn33,mucin-type O-glycan No 33,,,,,
MGlcn33_rl,released mucin-type O-glycan No 33,,,,,
MGlcn37,mucin-type O-glycan No 37,,,,,
MGlcn37_rl,released mucin-type O-glycan No 37,,,,,
MGlcn38,mucin-type O-glycan No 38,,,,,
MGlcn38_rl,released mucin-type O-glycan No 38,,,,,
MGlcn40,mucin-type O-glycan No 40,,,,,
MGlcn40_rl,released mucin-type O-glycan No 40,,,,,
MGlcn41,mucin-type O-glycan No 41,,,,,
MGlcn41_rl,released mucin-type O-glycan No 41,,,,,
MGlcn47,mucin-type O-glycan No 47,,,,,
MGlcn47_rl,released mucin-type O-glycan No 47,,,,,
MGlcn50,mucin-type O-glycan No 50,,,,,
MGlcn50_rl,released mucin-type O-glycan No 50,,,,,
MGlcn54,mucin-type O-glycan No 54,,,,,
MGlcn54_rl,released mucin-type O-glycan No 54,,,,,
MGlcn59,mucin-type O-glycan No 59,,,,,
MGlcn59_rl,released mucin-type O-glycan No 59,,,,,
MGlcn60,mucin-type O-glycan No 60,,,,,
MGlcn60_rl,released mucin-type O-glycan No 60,,,,,
MGlcn62,mucin-type O-glycan No 62,,,,,
MGlcn62_rl,released mucin-type O-glycan No 62,,,,,
MGlcn63,mucin-type O-glycan No 63,,,,,
MGlcn63_rl,released mucin-type O-glycan No 63,,,,,
MGlcn67,mucin-type O-glycan No 67,,,,,
MGlcn67_rl,released mucin-type O-glycan No 67,,,,,
MGlcn73,mucin-type O-glycan No 73,,,,,
MGlcn73_rl,released mucin-type O-glycan No 73,,,,,
MGlcn76,mucin-type O-glycan No 76,,,,,
MGlcn76_rl,released mucin-type O-glycan No 76,,,,,
MGlcn7,mucin-type O-glycan No 7,,,,,
MGlcn7_rl,released mucin-type O-glycan No 7,,,,,
MGlcn86,mucin-type O-glycan No 86,,,,,
MGlcn86_rl,released mucin-type O-glycan No 86,,,,,
MGlcn87,mucin-type O-glycan No 87,,,,,
MGlcn87_rl,released mucin-type O-glycan No 87,,,,,
MGlcn88,mucin-type O-glycan No 88,,,,,
MGlcn88_rl,released mucin-type O-glycan No 88,,,,,
MGlcn89,mucin-type O-glycan No 89,,,,,
MGlcn89_rl,released mucin-type O-glycan No 89,,,,,
MGlcn8,mucin-type O-glycan No 8,,,,,
MGlcn8_rl,released mucin-type O-glycan No 8,,,,,
MGlcn9,mucin-type O-glycan No 9,,,,,
MGlcn9_rl,released mucin-type O-glycan No 9,,,,,
agal1b3agal,"Beta-1,3-N,N-diacetylgalactosamine",,,,,
amylopect900,"Amylopectin, 900 repeat units",,C00317,,,
amylose300,"amylose (n=300 repeat units, alpha-1,4-glc)",,,,,
arabttr,Arabinotriose,,,,,
chols,Choline sulfate,,,,,
core4,Core 4,,,,,
core4_rl,released Core 4,,,,,
core5,Core 5,,,,,
dgchol,glycochenodeoxycholate,HMDB00637,C05466,,,
dsT_antigen,disialyl-T antigen,,,,,
dsT_antigen_rl,released disialyl-T antigen,,,,,
e3mmal,D-erythro-3-Methylmalate,,,,,
gchola,glycocholate,HMDB00138,C01921,10140,,
gncore1,"GlcNAc-alpha-1,4-Core 1",,,,,
gncore1_rl,"released GlcNAc-alpha-1,4-Core 1",,,,,
gncore2,"GlcNAc-alpha-1,4-Core 2",,,,,
gncore2_rl,"released GlcNAc-alpha-1,4-Core 2",,,,,
hphaccoa,4-Hydroxyphenylacetyl-CoA,,,,,
isobut,"Isobutyrate, 2-Methylpropanoate",,C02632,,,
isocapr,Isocaproate,,,,,
isoval,"Isovalerate, 3-Methylbutanoate",,C08262,,,
kesto,"Kestose (2 fru, 1 glc inulin-type fructo-oligosaccharide)",,,,,
kestopt,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)",,,,,
kestottr,"Kestotetraose (3 fru, 1 glc inulin-type fructo-oligosaccharide)",,,,,
pect,pectins,,,,,
phyldpp,Phytyl diphosphate,,,,,
pullulan1200,"pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds)",,,,,
sT_antigen,sialyl-T antigen,,,,,
sT_antigen_rl,released sialyl-Tn antigen,,,,,
tchola,taurocholate,HMDB00036,,440567,,
tdchola,taurochenodeoxycholate,HMDB00951,C05465,387316,,
xyluglc,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L",,,,,
25d5o2a,Muconolactone,,,,,
Lkynr,L-kynurenine,HMDB00684,C00328,161166,"InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)/t8-/m0/s1",
Lpipecol,L-pipecolic acid,HMDB00716,C00408,439227,"InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m0/s1",
alltt,allantoate,HMDB01209,C00499,203,"InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)/p-1",
bz12diol,"cis-1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate",,C06321,8557,"InChI=1S/C7H8O4/c8-5-3-1-2-4-7(5,11)6(9)10/h1-5,8,11H,(H,9,10)/t5-,7+/m0/s1",
caro,beta-carotene,HMDB00561,C02094,,,
cenchddd,"cis-3-(3-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol",,,,,
cinnm,trans-Cinnamate,,,,,
dhea,3beta-hydroxyandrost-5-en-17-one,HMDB00077,C01227,5881,,
dheas,3beta-hydroxyandrost-5-en-17-one 3-sulfate(1-),HMDB01032,C04555,,,
hkndd,"2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate",,,,,
hkntd,2-hydroxy-6-ketononatrienedioate,,,,,
mma,methylammonium,HMDB00164,C00218,6329,"InChI=1S/CH5N/c1-2/h2H2,1H3/p+1",
tet,Tetrathionate,,,,,
urdglyc,(-)-Ureidoglycolate,,,,,
6pthp,"6-pyruvoyl-5,6,7,8-tetrahydropterin",HMDB01195,C03684,128973,"InChI=1S/C9H11N5O3/c1-3(15)6(16)4-2-11-7-5(12-4)8(17)14-9(10)13-7/h4,12H,2H2,1H3,(H4,10,11,13,14,17)",
acmam,N-Acetyl-D-muramoate,,,,,
acmama,N-Acetyl-D-muramoyl-L-alanine,,,,,
ai15tcaglc,"Anteisopentadecanoyllipoteichoic acid (n=24), linked, glucose substituted",,,,,
dextrin,Dextrin,,C00721,,,
dkdi,"D-2,3-Diketo 4-deoxy-epi-inositol",,,,,
i14tcaglc,"Isotetradecanoyllipoteichoic acid (n=24), linked, glucose substituted",,,,,
i15tcaglc,"Isopentadecanoyllipoteichoic acid (n=24), linked, glucose substituted",,,,,
i16tcaglc,"Isohexadecanoyllipoteichoic acid (n=24), linked, glucose substituted",,,,,
isomal,"Isomaltose,  Brachiose",,C00252,,,
lmn2,Laminaribiose,,,,,
lmn30,"laminarin (n=30 repeat units, beta -1,3 glc)",,,,,
myrstcaglc,"Myristoyllipoteichoic acid (n=24), linked, glucose substituted",,,,,
palmtcaglc,"Palmitoyllipoteichoic acid (n=24), linked, glucose substituted",,,,,
strch1,"starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})",,,,,
strch2,"starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})",,,,,
ai15tcaala_D,"Anteisopentadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",,,,,
i14tcaala_D,"Isotetradecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",,,,,
i15tcaala_D,"Isopentadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",,,,,
i16tcaala_D,"Isohexadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",,,,,
lac6p,Lactose 6-phosphate,HMDB06789,C05396,7765,,
myrstcaala_D,"Myristoyllipoteichoic acid (n=24), linked, D-alanine substituted",,,,,
oxur,Oxalureate,,,,,
palmtcaala_D,"Palmitoyllipoteichoic acid (n=24), linked, D-alanine substituted",,,,,
srbL1p,L-Sorbose 1-phosphate,,C02888,,,
urdgly,Ureidoglycine,,C02091,5176,"InChI=1S/C3H7N3O3/c4-1(2(7)8)6-3(5)9/h1H,4H2,(H,7,8)(H3,5,6,9)",
acgal6p,N-Acetyl-D-galactosamine 6-phosphate,,,,,
arabinogal,"Larch arabinogalactan, gal/ara 6:1, small amount of glcur, MW ~ 116000",,C00569,,,
arabinoxyl,"Arabinoxylan, 30 xyl_D, 18 arab_L, 3 gal, 3 glc_D",,,,,
galam6p,D-galactosamine-6-phosphate,,,,,
inulin,"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average",,C03323,,,
starch1200,"starch n=1200 repeat units (300 repeat units amylose, 900 repeat units amylopectin, corresponds to potatoe starch)",,,,,
xylt,xylitol,HMDB02917,C00379,6912,"InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4+,5+",
4hpro_D,cis-4-Hydroxy-D-proline,,,,"InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4-/m1/s1",
cmusa,"cis,cis-2-amino-3-(3-oxoprop-1-enyl)but-2-enedioate",HMDB01330,C04409,5280673,"InChI=1S/C7H7NO5/c8-5(7(12)13)4(6(10)11)2-1-3-9/h1-3H,8H2,(H,10,11)(H,12,13)/p-2/b2-1-,5-4-",
pacald,phenylacetaldehyde,HMDB06236,C00601,998,"InChI=1S/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H2",
